Time,Tsurf,Psurf,cloud,vapour,u_wind,v_wind,dust,temp
2017-03-22 12:05:28,267.59125,733.01294,0.008816712,0.014801994,1.0507056,3.169658,0.61772543,200.40166
2017-03-22 14:08:41,280.06656,714.2232,0.008816816,0.014098868,0.34418845,0.79631233,0.61282384,201.35951
2017-03-22 16:11:55,268.98288,697.653,0.008817039,0.013929531,2.0200107,-2.690699,0.6071693,203.38127
2017-03-22 18:15:08,241.95352,695.6314,0.008817151,0.013905123,1.3696465,-5.0668745,0.60260653,202.2253
2017-03-22 20:18:22,218.28946,713.36395,0.008817263,0.014034167,-0.8780581,-4.040906,0.594054,199.88564
2017-03-22 22:21:36,208.98364,727.0851,0.008817337,0.014468089,-0.18472058,-2.4435246,0.5602195,199.88652
2017-03-23 00:24:49,203.70758,730.2247,0.008817427,0.015040681,1.7909169,-2.5902083,0.53490853,205.85536
2017-03-23 02:28:03,199.52777,732.30054,0.008817293,0.01490958,4.3451867,-1.114113,0.5833284,212.97389
2017-03-23 04:31:17,195.92003,734.0811,0.008816995,0.014948204,5.563222,1.568094,0.6469031,214.47423
2017-03-23 06:34:30,192.79852,734.00336,0.008816905,0.014925361,5.942876,4.002136,0.6620438,209.71135
2017-03-23 08:37:44,202.81345,742.7288,0.008816823,0.014926553,5.3881226,5.54689,0.6733574,204.07498
2017-03-23 10:40:57,235.14075,742.0235,0.008816734,0.015026748,4.580252,7.0464997,0.7011594,199.97244
2017-03-23 12:44:11,267.8554,731.3516,0.008816659,0.014759511,0.63804775,5.5733476,0.7212367,199.61446
2017-03-23 14:47:25,280.017,711.9799,0.008816682,0.0141325295,-0.5308508,1.4099983,0.7273639,200.90916
2017-03-23 16:50:38,268.72937,693.9345,0.008816972,0.01384981,1.318157,-4.0344253,0.7213356,201.70491
2017-03-23 18:53:52,241.29587,694.14154,0.008817114,0.013880655,0.5290403,-6.6577454,0.7312214,201.10457
2017-03-23 20:57:06,217.58041,716.86127,0.008817241,0.01410912,-1.4842272,-5.4157467,0.74019575,200.59987
2017-03-23 23:00:19,208.8428,729.50336,0.008817337,0.014758959,-0.13427049,-3.2373462,0.7343415,201.38362
2017-03-24 01:03:33,204.39746,729.2164,0.00881739,0.015040651,1.7027175,-2.09859,0.7653372,204.63257
2017-03-24 03:06:46,200.69528,732.0892,0.008817285,0.01490958,3.6029487,-0.5494189,0.85109675,210.85486
2017-03-24 05:10:00,197.30118,735.64294,0.008817084,0.014948249,4.5686975,1.6333724,0.8866383,212.88492
2017-03-24 07:13:14,194.29686,735.6192,0.008816995,0.014925405,5.138023,3.7479804,0.8582072,208.47044
2017-03-24 09:16:27,203.49054,743.0213,0.00881689,0.014926583,3.8962033,4.985622,0.82616544,203.47878
2017-03-24 11:19:41,234.32367,743.2211,0.008816808,0.015026793,3.547698,5.7241535,0.80401766,201.15108
2017-03-24 13:22:55,266.4372,729.0726,0.008816734,0.014759555,0.45249128,4.894865,0.795042,199.53493
