time,Tsurf,Psurf,cloud,vapour,u_wind,v_wind,dust,temp
2017-03-26 09:17:47,217.30586,726.82104,0.03424283,0.012613237,-0.11896673,-3.9827545,0.63650453,192.95872
2017-03-26 11:21:01,208.63675,736.1852,0.035894085,0.012669761,0.6221479,-3.021652,0.5882562,191.10403
2017-03-26 13:24:15,203.68474,735.1473,0.03278858,0.012908974,1.3608919,-1.7533416,0.6187631,191.81328
2017-03-26 15:27:29,200.41267,737.9248,0.026509589,0.012852713,2.3857229,-0.28166893,0.6656358,195.23169
2017-03-26 17:30:43,198.98714,742.7384,0.024209946,0.012409984,2.9197717,0.7478304,0.6898403,195.98315
2017-03-26 19:33:57,197.24106,741.2334,0.023103187,0.012442525,2.773911,1.8461559,0.66858375,194.64665
2017-03-26 21:37:11,204.09137,743.02875,0.026677024,0.01268946,2.5136876,3.0736082,0.6398177,192.23067
2017-03-26 23:40:25,239.43387,750.6028,0.027634097,0.012543747,1.8137228,4.861105,0.5889175,188.89725
2017-03-27 01:43:39,269.58853,734.07007,0.018524373,0.01258727,-0.5149384,3.5665283,0.62172836,190.44867
2017-03-27 03:46:53,278.19876,714.55646,0.016857214,0.013138961,-2.5458834,0.8602211,0.64188486,192.47433
2017-03-27 05:50:07,268.55698,703.18805,0.020409813,0.013756385,-2.9509125,-2.0173953,0.7530933,195.99591
2017-03-27 07:53:21,241.2527,707.6975,0.02551491,0.013179992,-1.8753448,-4.0417666,0.7638361,196.03079
2017-03-27 09:56:35,218.25072,723.7529,0.033669066,0.012638975,-0.2146766,-3.867724,0.6583695,193.12123
2017-03-27 11:59:49,208.96718,737.34045,0.0350814,0.01267995,0.7665204,-3.1692832,0.6217419,192.08495
2017-03-27 14:03:03,204.33835,739.60895,0.030642383,0.012985107,1.6448668,-2.1889977,0.69368875,194.049
2017-03-27 16:06:17,200.05273,745.09247,0.025549635,0.012871156,2.7002292,-0.71800363,0.7191504,196.94812
2017-03-27 18:09:31,198.52318,746.4557,0.02293774,0.01255341,3.0921218,0.37727863,0.7454915,197.73924
2017-03-27 20:12:45,197.45644,742.7582,0.023532694,0.012555597,2.8161352,1.9204557,0.6732851,194.73195
2017-03-27 22:15:59,204.73863,744.50916,0.027634835,0.0128167095,2.5616674,3.2294035,0.6378797,192.01924
2017-03-28 00:19:13,240.2315,745.34045,0.028751612,0.012623656,1.5154933,4.892025,0.5786884,188.07864
2017-03-28 02:22:27,268.95908,729.3946,0.018710181,0.012302968,-0.8738842,3.982642,0.60633975,188.9459
2017-03-28 04:25:41,277.68585,713.91644,0.017865667,0.012887247,-2.561282,1.5111433,0.61393744,190.90178
2017-03-28 06:28:55,268.3083,706.709,0.021064611,0.013693867,-2.7279718,-1.5761462,0.74495256,195.23701
2017-03-28 08:32:09,240.72658,707.55225,0.027424345,0.013208943,-1.9481076,-3.9102063,0.73284465,194.99307
2017-03-28 10:35:23,217.73477,721.7412,0.036054626,0.012725628,-0.43069446,-3.6917427,0.6034906,191.45596
2017-03-28 12:38:37,208.01762,734.6973,0.038119778,0.012626995,0.40782708,-2.6404386,0.52994245,189.13449
2017-03-28 14:41:51,203.14395,737.2634,0.033195052,0.012913578,1.38852,-1.6112447,0.6065042,191.43532
2017-03-28 16:45:05,199.8524,738.31195,0.028512642,0.012859684,2.3015687,-0.09425034,0.6258423,193.92819
2017-03-28 18:48:19,199.12822,741.88873,0.02427868,0.012566541,2.8986883,0.6753792,0.6992181,196.17381
2017-03-28 20:51:33,198.46355,741.33215,0.021505794,0.012559864,2.9009597,1.6919185,0.72667587,196.10635
2017-03-28 22:54:47,205.14066,742.8251,0.02549925,0.012958532,2.5404346,2.5533164,0.72958547,194.43185
