time,Tsurf,Psurf,cloud,vapour,u_wind,v_wind,dust,temp
2018-06-05 22:11:01,0.2396564,0.37058032,0.008668661,0.29344657,0.52937853,0.47653458,0.11465598,0.56856596
2018-06-06 00:14:15,0.22644436,0.40621096,0.015274182,0.2938078,0.55363005,0.5409404,0.112021126,0.6070968
2018-06-06 02:17:29,0.18494187,0.407189,0.004035488,0.30190542,0.5960606,0.5582773,0.11595842,0.6403372
2018-06-06 04:20:43,0.12211394,0.41259122,-0.020239472,0.30499598,0.59746104,0.5887544,0.12006214,0.6591009
2018-06-06 06:23:57,0.115321785,0.4176514,-0.02145242,0.29789487,0.5883989,0.62590307,0.11333576,0.65166104
2018-06-06 08:27:11,0.25698134,0.41608524,0.0067406073,0.30541247,0.5775262,0.6741254,0.1239578,0.6270487
2018-06-06 10:30:25,0.54337305,0.41267288,-0.0022745728,0.29904747,0.5452867,0.7205386,0.11908482,0.58058214
2018-06-06 12:33:39,0.8202012,0.36497465,0.0013851374,0.28201705,0.47476426,0.69976294,0.11203611,0.57627976
2018-06-06 14:36:53,0.95445794,0.2802989,-0.014987174,0.2711271,0.43634868,0.6295188,0.109632835,0.5806857
2018-06-06 16:40:07,0.82600033,0.24332234,-0.022683844,0.27977133,0.41629505,0.5192842,0.124495,0.5776998
2018-06-06 18:43:21,0.5744873,0.2578348,-0.0037313253,0.2741635,0.4291032,0.44703305,0.11308095,0.5644934
2018-06-06 20:46:35,0.33881968,0.31145012,0.01074858,0.293696,0.46576083,0.43375337,0.11730687,0.5540318
2018-06-06 22:49:49,0.23739095,0.36922777,0.013681829,0.29035348,0.5313177,0.4789972,0.10617576,0.55737954
2018-06-07 00:53:03,0.22307837,0.40376556,0.018431574,0.2910496,0.55749345,0.5413242,0.1038045,0.5956261
2018-06-07 02:56:17,0.18257551,0.40465826,0.0066635013,0.29846647,0.59791476,0.5594316,0.10740867,0.6285273
2018-06-07 04:59:31,0.12326449,0.40993667,-0.0160041,0.30122656,0.5990729,0.590184,0.11101848,0.6466856
2018-06-07 07:02:45,0.1237703,0.4154495,-0.017354615,0.29483944,0.58895576,0.6282103,0.10479157,0.6382079
2018-06-07 09:05:59,0.27097958,0.413441,0.008243419,0.30136544,0.5761416,0.6766041,0.11426163,0.6135126
2018-06-07 11:09:13,0.55569816,0.40723467,-0.00032807887,0.29541618,0.54177856,0.72039616,0.109946184,0.56958157
2018-06-07 13:12:27,0.8245919,0.35887733,0.0018140972,0.2790478,0.47210774,0.69706404,0.10360692,0.5652563
2018-06-07 15:15:41,0.94561356,0.27740958,-0.013174806,0.26856387,0.43433332,0.62565887,0.101516,0.56870687
2018-06-07 17:18:55,0.8127476,0.24225476,-0.019113287,0.27634245,0.41622937,0.51774454,0.11492426,0.56553155
2018-06-07 19:22:09,0.56254,0.2578482,9.128451e-05,0.2716309,0.4310004,0.44832522,0.104607165,0.5523897
2018-06-07 21:25:23,0.3335291,0.31133455,0.015026346,0.29005653,0.46844113,0.43753874,0.10852757,0.5421905
2018-06-07 23:28:37,0.23884992,0.36254603,0.014982104,0.28879282,0.52802014,0.47923937,0.10432988,0.55180293
2018-06-08 01:31:51,0.2220211,0.3985132,0.020095855,0.28988248,0.5551733,0.54134715,0.10203153,0.5887363
2018-06-08 03:35:05,0.18329607,0.40058896,0.00851202,0.2972059,0.59567994,0.56041867,0.10557401,0.62164533
2018-06-08 05:38:19,0.12531234,0.4055546,-0.014328331,0.29982224,0.5978258,0.5909207,0.10901502,0.6407447
2018-06-08 07:41:33,0.12288672,0.41070294,-0.01629632,0.2935927,0.58855665,0.6280577,0.1028758,0.6337749
2018-06-08 09:44:47,0.26351875,0.40908474,0.0083533,0.30006427,0.57649887,0.6763062,0.11193006,0.60972714
2018-06-08 11:48:01,0.5432984,0.4036755,0.00051790476,0.2943587,0.5423343,0.72112656,0.10783183,0.56587106
2018-06-08 13:51:15,0.81406814,0.35678422,0.002681464,0.27849564,0.47331092,0.7006519,0.101692185,0.5604532
2018-06-08 15:54:29,0.94247574,0.27611086,-0.012267385,0.26808965,0.43415838,0.63120514,0.099719554,0.5633582
2018-06-08 17:57:43,0.81866974,0.2395586,-0.018534005,0.27523166,0.4150337,0.52387726,0.11268567,0.56058323
2018-06-08 20:00:57,0.5717812,0.25258908,6.9737434e-05,0.27035257,0.42858276,0.45260572,0.10271509,0.547989
2018-06-08 22:04:11,0.34017345,0.30446172,0.015283808,0.28820887,0.4656052,0.43944335,0.10658164,0.53769505
2018-06-09 00:07:25,0.23801066,0.363791,0.01719907,0.28539914,0.52682066,0.48204455,0.09953692,0.5433645
2018-06-09 02:10:39,0.21712327,0.39955398,0.021345831,0.2868052,0.5551448,0.542457,0.097393766,0.57972443
2018-06-09 04:13:53,0.17741926,0.40260255,0.009916022,0.2937266,0.59478813,0.56253713,0.100789905,0.6121457
2018-06-09 06:17:07,0.12277125,0.40786067,-0.01199694,0.29613543,0.5973571,0.5940071,0.103886336,0.6304714
2018-06-09 08:20:21,0.12657565,0.4132603,-0.014012061,0.29032183,0.5876766,0.63194335,0.09795083,0.6234727
2018-06-09 10:23:35,0.27080435,0.4108892,0.008797981,0.2963875,0.5747379,0.6799579,0.10619749,0.59985554
2018-06-09 12:26:49,0.54777396,0.40336192,0.0013166666,0.29079545,0.5390554,0.7223357,0.10252935,0.5576634
2018-06-09 14:30:03,0.8114732,0.35639426,0.0027894527,0.27551764,0.4710447,0.7007088,0.09681457,0.5518996
2018-06-09 16:33:17,0.93249923,0.2781137,-0.011324558,0.26538074,0.43175393,0.63105905,0.09507463,0.55382717
2018-06-09 18:36:31,0.80914474,0.2430766,-0.01651527,0.2718824,0.4139074,0.52599686,0.107145146,0.55057555
2018-06-09 20:39:45,0.5664465,0.2560718,0.0019980893,0.26742253,0.42803234,0.45650142,0.09786363,0.5381936
2018-06-09 22:42:59,0.33973262,0.30692023,0.017231628,0.28450343,0.46539634,0.44378942,0.101604015,0.52869946
2018-06-10 00:46:13,0.23681627,0.361609,0.019685924,0.2833608,0.52158326,0.48325726,0.09846268,0.53240126
2018-06-10 02:49:27,0.21506985,0.39918032,0.024006844,0.28533667,0.55114186,0.54356045,0.096423626,0.56713223
2018-06-10 04:52:41,0.17828469,0.40343797,0.012318864,0.2919068,0.5907252,0.5646193,0.09965801,0.6004739
2018-06-10 06:55:55,0.12334515,0.40774304,-0.009901777,0.29401442,0.5948509,0.59505266,0.10243584,0.6202649
2018-06-10 08:59:09,0.120568976,0.41286457,-0.012314953,0.28846747,0.58686584,0.63198406,0.096744195,0.61518544
2018-06-10 11:02:23,0.256187,0.41191423,0.009240329,0.2945764,0.5750259,0.68072075,0.10418561,0.5916098
2018-06-10 13:05:37,0.52974993,0.4054445,0.003139466,0.28932202,0.53885186,0.72482604,0.10090599,0.5493391
2018-06-10 15:08:51,0.799497,0.35987666,0.004344344,0.27498776,0.47175243,0.707481,0.09560383,0.54206556
2018-06-10 17:12:05,0.930953,0.28184956,-0.010165904,0.26485133,0.42961764,0.6390412,0.09406049,0.54385746
2018-06-10 19:15:19,0.81683075,0.24448869,-0.015811034,0.27005547,0.41064906,0.53366387,0.10524631,0.5411885
2018-06-10 21:18:33,0.57499903,0.25412092,0.002108343,0.2655057,0.42355025,0.46151924,0.09666842,0.5292664
2018-06-10 23:21:47,0.34372795,0.30375636,0.01805617,0.28184038,0.46116912,0.44593805,0.10023925,0.5194865
2018-06-11 01:25:01,0.23527043,0.36454833,0.022325575,0.28572363,0.5208094,0.48598942,0.09570312,0.52382123
2018-06-11 03:28:15,0.21276721,0.4019908,0.025859274,0.28787428,0.55081636,0.54578435,0.09372402,0.55881697
2018-06-11 05:31:29,0.1751249,0.40607387,0.0144075155,0.29427758,0.58988625,0.5668224,0.09708667,0.59188676
2018-06-11 07:34:43,0.120527625,0.41025844,-0.00775066,0.29615867,0.5944221,0.59755814,0.099752545,0.6110139
2018-06-11 09:37:57,0.1204032,0.41591024,-0.010170184,0.29077226,0.5855579,0.6345922,0.0937963,0.60557437
2018-06-11 11:41:11,0.2586673,0.4144953,0.011140943,0.2969454,0.57330203,0.6835396,0.10103458,0.58218753
2018-06-11 13:44:25,0.5328567,0.40728563,0.0050723404,0.29171422,0.5367306,0.7270429,0.09795494,0.5404156
2018-06-11 15:47:39,0.7997359,0.36152393,0.005964786,0.2773057,0.46971622,0.7084108,0.092634715,0.5335003
2018-06-11 17:50:53,0.92703515,0.28408736,-0.008377526,0.26719815,0.42791474,0.6396913,0.09122024,0.53495437
2018-06-11 19:54:07,0.8113488,0.24759653,-0.013633259,0.27245373,0.4098044,0.53504264,0.10237561,0.53225815
2018-06-11 21:57:21,0.5697658,0.25776574,0.0044270083,0.26792544,0.42282647,0.46366727,0.093792215,0.52022696
2018-06-12 00:00:35,0.34067485,0.30720472,0.020697042,0.28407255,0.46035773,0.44932628,0.09752995,0.51041156
2018-06-12 02:03:49,0.23387401,0.35971883,0.024328947,0.28411764,0.51547223,0.48809406,0.09198535,0.5128055
2018-06-12 04:07:03,0.21022081,0.39858383,0.028108947,0.28672504,0.5466467,0.547578,0.09010774,0.5462546
2018-06-12 06:10:17,0.17530231,0.40385932,0.016364142,0.29281297,0.5856339,0.5696247,0.09324235,0.5800117
2018-06-12 08:13:31,0.12109427,0.40738532,-0.005811855,0.29449725,0.5912252,0.59952575,0.0956188,0.6004829
2018-06-12 10:16:45,0.11585629,0.41268122,-0.008652642,0.28937185,0.58395016,0.63581187,0.090034634,0.5966841
2018-06-12 12:19:59,0.24663222,0.4124664,0.011265576,0.29538387,0.57253647,0.6851903,0.09652513,0.57342386
2018-06-12 14:23:13,0.5168954,0.40597665,0.0063504577,0.29048356,0.53547305,0.72994566,0.09377017,0.53184366
2018-06-12 16:26:27,0.7882321,0.3614418,0.006950885,0.27696353,0.46934918,0.7150639,0.0888997,0.523515
2018-06-12 18:29:41,0.923942,0.28460854,-0.0075268485,0.26692694,0.42523614,0.6475419,0.087643325,0.52471775
2018-06-12 20:32:55,0.8165955,0.24616238,-0.01304543,0.27098614,0.40607285,0.5428881,0.09787055,0.52244306
2018-06-12 22:36:09,0.5765714,0.25342175,0.0044574738,0.26649746,0.41819423,0.46941775,0.09002113,0.510883
2018-06-13 00:39:23,0.34409994,0.30169502,0.021211281,0.28190356,0.45603442,0.4524057,0.09351228,0.5009275
