time,Tsurf,Psurf,cloud,vapour,u_wind,v_wind,dust,temp
2017-03-18 18:30:01,235.74544,740.19073,-0.028205913,0.04838567,4.467579,5.3508987,0.59770435,199.88847
2017-03-18 20:33:15,266.00626,732.1243,-0.028205175,0.048276536,-0.14080027,2.3209267,0.6111013,198.87038
2017-03-18 22:36:29,278.95593,710.21686,-0.028201494,0.04754398,1.0840591,0.68980396,0.6315347,200.88123
2017-03-19 00:39:43,268.31534,702.1086,-0.028198827,0.047338605,-0.1717296,-2.9278684,0.6489711,203.161
2017-03-19 02:42:57,241.90024,692.4101,-0.028191153,0.04742833,1.6091121,-4.528469,0.62295693,201.12543
2017-03-19 04:46:11,216.25822,714.6592,-0.028184805,0.047481995,-2.1443908,-4.4565525,0.59858197,199.76437
2017-03-19 06:49:25,207.21883,723.68384,-0.028184194,0.04787341,0.32657003,-2.8594368,0.5627123,200.12125
2017-03-19 08:52:39,204.36523,729.3061,-0.02818581,0.04841988,1.6862204,-2.4630435,0.5250317,205.21014
2017-03-19 10:55:53,198.45653,732.0811,-0.02818821,0.04838903,4.0416055,-1.3926941,0.5528758,212.40805
2017-03-19 12:59:07,194.5702,732.41547,-0.02819125,0.048401807,6.7918086,1.2342691,0.5801364,214.8271
2017-03-19 15:02:21,192.8406,731.91614,-0.028197061,0.048422314,7.316386,3.1809783,0.57612115,210.46521
2017-03-19 17:05:35,201.55423,742.29974,-0.028201502,0.048400432,5.141024,5.3037696,0.5551038,204.44702
2017-03-19 19:08:49,235.97449,741.0191,-0.028202083,0.048389073,6.256713,6.9438896,0.53690904,200.72046
2017-03-19 21:12:03,265.95255,727.25525,-0.028201226,0.04829134,1.2337825,4.4176774,0.51969844,199.90808
2017-03-19 23:15:17,278.9293,707.21387,-0.028198477,0.047410805,2.4530604,1.248883,0.5216786,201.65546
2017-03-20 01:18:31,267.9323,697.4638,-0.028197069,0.04737506,1.1322114,-3.4546309,0.52883613,202.8083
2017-03-20 03:21:45,241.66205,690.0792,-0.028192956,0.04725928,3.0078957,-5.1918907,0.5300155,201.26247
2017-03-20 05:24:59,216.72365,715.26935,-0.028189067,0.047539912,-1.0310435,-4.639383,0.56084925,200.2521
2017-03-20 07:28:13,208.12349,726.44867,-0.02818809,0.048195284,1.40329,-2.5488622,0.581038,201.03917
2017-03-20 09:31:27,205.50865,729.7859,-0.028189097,0.0484262,1.6950605,-1.2178156,0.61855704,205.38327
2017-03-20 11:34:41,199.77263,730.08966,-0.028191406,0.04840095,3.0232086,-0.42916214,0.70017916,211.00339
2017-03-20 13:37:55,195.68472,730.9149,-0.02819566,0.04824906,5.1863084,1.465721,0.75716937,212.35481
2017-03-20 15:41:09,193.24359,732.0861,-0.028204735,0.048474953,5.1405096,3.530442,0.7711956,208.10956
2017-03-20 17:44:23,201.55528,740.5554,-0.028211106,0.048280574,3.0625186,4.811451,0.77434593,203.4939
2017-03-20 19:47:37,235.30267,739.3649,-0.028212111,0.048421502,3.988589,6.159947,0.7808064,199.79553
2017-03-20 21:50:51,265.04288,723.56287,-0.028211351,0.0482927,-0.37905976,4.049735,0.7952684,197.45856
2017-03-20 23:54:05,278.32568,701.32874,-0.028209236,0.04741225,0.99997973,-0.14005342,0.81305164,199.17262
2017-03-21 01:57:19,267.851,691.9792,-0.02820753,0.047376465,0.15363133,-6.156063,0.8081282,200.44987
2017-03-21 04:00:33,241.95947,690.05646,-0.028201852,0.047260474,2.1458507,-7.385621,0.78294575,198.95322
2017-03-21 06:03:47,217.23138,717.7313,-0.028197024,0.04754098,-2.010713,-6.021503,0.7618085,200.15044
2017-03-21 08:07:01,208.45564,729.5752,-0.028196175,0.048196368,0.949757,-3.0953946,0.7454836,201.23247
2017-03-21 10:10:15,206.27628,731.4901,-0.028197605,0.048427343,1.4201906,-0.71667016,0.77262783,203.49516
2017-03-21 12:13:29,200.98328,730.4812,-0.028200965,0.04840223,3.4041095,-0.030534841,0.83763903,210.45605
2017-03-21 14:16:43,197.08588,733.35077,-0.028204937,0.048250303,5.3718505,1.6613482,0.8683119,212.06198
2017-03-21 16:19:57,194.96802,733.4629,-0.028212372,0.04847598,5.6526465,3.9021316,0.8423836,207.6315
2017-03-21 18:23:11,202.77303,742.9878,-0.028217588,0.048281442,2.176189,5.3430095,0.82286954,202.77417
2017-03-21 20:26:25,235.046,741.7781,-0.028218102,0.04843107,3.2168171,6.521562,0.8048416,198.90515
2017-03-21 22:29:39,264.20993,723.8854,-0.028216679,0.048275124,-1.7884719,3.9852767,0.7964574,196.61096
2017-03-22 00:32:53,277.44205,698.8352,-0.028213087,0.047458675,-0.04808695,-0.005106576,0.79832345,196.88591
2017-03-22 02:36:07,267.07544,687.87415,-0.028210197,0.04756147,-0.9284114,-5.921238,0.80502564,197.72736
2017-03-22 04:39:21,241.76192,688.81665,-0.02820089,0.04732471,0.60847086,-6.9740095,0.79300356,196.86774
2017-03-22 06:42:35,218.06194,716.49835,-0.02819046,0.04794786,-2.6067038,-5.427839,0.78391457,197.51309
2017-03-22 08:45:49,209.36511,731.10065,-0.028189633,0.048307765,0.19139025,-2.3850634,0.76409376,197.2437
2017-03-22 10:49:03,206.629,734.86896,-0.028190967,0.048545543,1.2797573,-1.2254881,0.7251327,200.61278
2017-03-22 12:52:17,200.51225,735.1992,-0.028193336,0.048395105,2.9993274,-0.5969271,0.70678604,207.14134
2017-03-22 14:55:31,196.30644,735.9917,-0.028195437,0.04827103,5.6304736,0.9058636,0.67244554,208.453
2017-03-22 16:58:45,193.99205,733.0803,-0.028199527,0.048482772,4.359614,2.762114,0.6093421,203.81245
2017-03-22 19:01:59,202.24738,743.81866,-0.028202776,0.048404515,2.609942,4.361069,0.5833126,198.70317
2017-03-22 21:05:13,235.52812,741.89545,-0.028203148,0.04840455,3.7255492,5.9136024,0.56643635,194.88963
2017-03-22 23:08:27,265.09845,729.69403,-0.028202292,0.048158713,-1.4725859,3.3004808,0.5637084,193.7613
2017-03-23 01:11:41,278.09818,705.48376,-0.028199803,0.047447685,0.2404544,-0.095271885,0.5598351,194.86938
2017-03-23 03:14:55,267.22772,695.4926,-0.028197285,0.0472058,-0.7080518,-4.796595,0.5566845,196.01653
2017-03-23 05:18:09,241.27515,691.86786,-0.0281892,0.04731613,0.90898645,-5.3355193,0.5413453,196.6464
2017-03-23 07:21:23,216.88141,715.99097,-0.028178241,0.04785981,-2.8829432,-3.7826996,0.55235356,196.3515
2017-03-23 09:24:37,208.2613,728.32416,-0.028176729,0.04819963,0.12356567,-1.8643439,0.554156,196.8243
2017-03-23 11:27:51,205.13037,732.13983,-0.028177638,0.04843616,1.0374779,-1.0792706,0.53287655,201.9685
2017-03-23 13:31:05,198.63646,735.525,-0.028179605,0.048246033,3.2557626,0.420873,0.53710395,207.12733
2017-03-23 15:34:19,194.41196,734.5672,-0.028182324,0.048298877,5.5054903,2.2064662,0.48419738,209.96948
2017-03-23 17:37:33,191.92763,728.8754,-0.0281878,0.048351537,4.5779066,3.7375345,0.42137066,206.26591
2017-03-23 19:40:47,200.94446,737.43024,-0.028191801,0.04830907,2.3399749,5.435521,0.4071657,201.3875
2017-03-23 21:44:01,236.10864,735.09216,-0.028192427,0.048427623,2.659224,7.4088492,0.41099346,196.56154
2017-03-23 23:47:15,266.40533,726.4593,-0.028190818,0.048271652,-1.5981249,4.4536777,0.4219336,195.7205
2017-03-24 01:50:29,279.16934,705.4165,-0.028185856,0.047455024,-0.27604958,2.125099,0.42913377,196.7968
2017-03-24 03:53:43,268.04898,699.90045,-0.028183352,0.047557868,0.0026920848,-1.7443032,0.4346183,198.98267
2017-03-24 05:56:57,241.48691,692.6457,-0.028174791,0.047321208,1.4290061,-3.5245144,0.418966,199.26779
2017-03-24 08:00:11,215.83853,716.2769,-0.028166767,0.047944684,-1.5365642,-3.4043956,0.4298105,197.86392
2017-03-24 10:03:25,207.01753,726.10333,-0.0281655,0.048304528,0.5825948,-2.2937863,0.43073183,196.98781
2017-03-24 12:06:39,203.8143,730.05,-0.028167296,0.048542365,0.9206641,-1.0752399,0.43478078,200.01855
2017-03-24 14:09:53,197.46005,734.7218,-0.028170627,0.048392057,1.6387266,0.607691,0.46468246,205.29639
2017-03-24 16:13:07,193.36636,731.3692,-0.028175112,0.048268303,3.8690448,2.81634,0.45474702,208.91621
2017-03-24 18:16:21,191.19984,729.69574,-0.028184626,0.048480775,3.5826564,3.571085,0.43018278,206.59668
2017-03-24 20:19:35,200.45445,738.41223,-0.028192613,0.04840315,0.9666357,4.4136963,0.42133015,203.31633
2017-03-24 22:22:49,236.28072,734.9526,-0.028192695,0.048411917,0.9384235,6.4434686,0.4270307,196.77809
2017-03-25 00:26:03,266.63416,726.0863,-0.02819023,0.048138805,-3.9051232,3.3272789,0.4303037,194.98346
2017-03-25 02:29:17,279.47714,706.5767,-0.028185014,0.047491603,-2.326075,2.1387618,0.4415438,194.69583
2017-03-25 04:32:31,268.37567,699.26843,-0.028182734,0.047388494,-2.9395893,-1.7094374,0.4487244,197.17578
2017-03-25 06:35:45,241.7464,693.4312,-0.02817526,0.047378626,-0.43849993,-4.1895647,0.4368285,198.10777
2017-03-25 08:38:59,215.6331,720.51715,-0.028166946,0.048266053,-2.1383152,-3.7485468,0.43208033,198.09004
2017-03-25 10:42:13,206.7274,728.2102,-0.028165389,0.04831039,0.5918325,-1.8643893,0.42268345,197.52158
2017-03-25 12:45:27,203.59117,733.5139,-0.028166544,0.04855376,0.8390672,-0.34746346,0.4148289,200.09958
2017-03-25 14:48:41,197.317,733.0287,-0.028169017,0.04823851,1.76634,0.78362274,0.42882514,203.7763
2017-03-25 16:51:55,193.41988,729.8937,-0.028172951,0.048319623,3.7451086,3.018124,0.43710268,207.10437
2017-03-25 18:55:09,191.43317,727.6493,-0.02818178,0.048359245,2.8887913,3.9175286,0.41836804,205.69739
2017-03-25 20:58:23,200.80615,735.7072,-0.028190423,0.04843394,0.6564113,5.332346,0.40834713,203.0416
2017-03-25 23:01:37,236.62604,736.4464,-0.028191093,0.0484117,0.61228395,7.6907516,0.40425622,198.46422
2017-03-26 01:04:51,266.9912,726.6806,-0.02818923,0.04813867,-3.5632937,3.941975,0.40154672,196.80794
2017-03-26 03:08:05,279.8286,708.06244,-0.028185304,0.047491644,-1.9755703,0.8655057,0.40070915,197.27
2017-03-26 05:11:19,268.60007,698.422,-0.028183255,0.047388565,-2.4220483,-4.7215104,0.40820977,199.60446
2017-03-26 07:14:33,241.9665,694.1638,-0.028177213,0.047378886,0.25845164,-5.5424294,0.40274185,199.579
2017-03-26 09:17:47,215.75826,720.1281,-0.028168205,0.04826622,-1.4645369,-4.1023583,0.40991902,199.5527
2017-03-26 11:21:01,206.85857,730.55457,-0.028166462,0.048310533,0.87883335,-0.8479209,0.42630136,200.62285
2017-03-26 13:24:15,203.68147,734.8117,-0.028168786,0.048554063,0.92555916,0.54261285,0.4367864,202.7393
2017-03-26 15:27:29,197.53955,732.75714,-0.02817304,0.04823905,2.4214885,0.6777759,0.46615347,206.44168
2017-03-26 17:30:43,193.54501,730.95245,-0.028177109,0.04832018,4.0437727,2.311578,0.4944337,208.59607
2017-03-26 19:33:57,191.37856,727.58856,-0.02818561,0.04835976,3.4443698,3.0312119,0.4794043,206.45805
2017-03-26 21:37:11,200.62447,734.1894,-0.028192248,0.048434187,1.919301,4.973755,0.47686887,202.81496
2017-03-26 23:40:25,236.1387,734.64813,-0.028193403,0.04841201,2.4908926,7.049005,0.46990937,199.72653
2017-03-27 01:43:39,266.48877,724.37634,-0.0281923,0.048139084,-1.3771679,3.5422332,0.480675,198.67903
2017-03-27 03:46:53,279.4261,706.08856,-0.028189365,0.047492187,0.12121982,-0.2608088,0.4870462,199.4121
2017-03-27 05:50:07,268.40247,697.04926,-0.028187204,0.047389094,-0.12386284,-5.2631593,0.48919228,201.25226
2017-03-27 07:53:21,241.88371,696.0996,-0.028180208,0.04737929,1.5277481,-6.11804,0.47564858,201.25812
2017-03-27 09:56:35,215.78305,720.8464,-0.028171893,0.048266716,-1.2257537,-4.332762,0.47453865,201.7122
2017-03-27 11:59:49,206.81982,731.81415,-0.028171632,0.04831123,1.2512603,-0.8211546,0.4802752,201.93204
2017-03-27 14:03:03,203.87392,732.7068,-0.028174642,0.04855485,1.4611212,-0.106311366,0.4996498,204.54237
2017-03-27 16:06:17,197.95631,733.11646,-0.028179046,0.048239857,2.460309,0.626626,0.5448711,208.11386
2017-03-27 18:09:31,194.0389,732.6317,-0.02818269,0.04832093,4.1814704,1.9210469,0.5616387,210.496
2017-03-27 20:12:45,191.8358,729.4908,-0.028190505,0.048360415,3.3605928,3.4848835,0.5226103,207.57355
2017-03-27 22:15:59,200.7851,736.7261,-0.028197434,0.048434883,1.7274897,6.1488442,0.50862706,202.5691
2017-03-28 00:19:13,235.84808,736.12,-0.028198462,0.04841269,2.702052,8.127685,0.497136,199.04964
2017-03-28 02:22:27,266.05286,724.96924,-0.02819733,0.04813976,-1.515012,4.2339478,0.5038599,197.2762
2017-03-28 04:25:41,278.99963,704.52576,-0.028194252,0.047492843,-0.0154792145,0.4763893,0.50141764,197.62137
2017-03-28 06:28:55,267.99445,696.94617,-0.028192002,0.04738974,-0.37438303,-5.01685,0.50424016,198.18468
2017-03-28 08:32:09,241.66035,696.0166,-0.028185066,0.04737994,1.2266476,-5.662685,0.48917335,197.34917
2017-03-28 10:35:23,215.93652,719.61,-0.028175462,0.048267193,-1.7779658,-3.4623954,0.48463672,196.35654
2017-03-28 12:38:37,207.05766,731.06586,-0.028173659,0.0483115,0.48195288,-0.41337118,0.49008211,196.30537
2017-03-28 14:41:51,204.08055,733.2316,-0.028175827,0.04855501,0.8823665,0.14111269,0.4978929,200.61842
2017-03-28 16:45:05,197.98834,734.8181,-0.028179232,0.04823988,2.1057844,0.3508036,0.5250171,205.57481
2017-03-28 18:48:19,193.88278,731.75867,-0.028182317,0.04832088,3.8594432,1.699423,0.5237616,210.1778
2017-03-28 20:51:33,191.68823,730.13654,-0.028189193,0.04836024,2.4275334,3.4077258,0.49849296,207.84814
2017-03-28 22:54:47,200.7173,736.4256,-0.028196495,0.048434757,0.1585254,5.5549006,0.4912516,203.6328
2017-03-29 00:58:01,235.70529,735.02576,-0.028196726,0.048412457,-0.08690337,8.105366,0.48643398,197.60738
2017-03-29 03:01:15,265.8009,724.13116,-0.028194088,0.048139323,-5.3959513,3.9445443,0.49142554,195.25522
2017-03-29 05:04:29,278.79947,703.8714,-0.028189164,0.04749216,-3.4240131,0.6230477,0.4928151,195.62216
2017-03-29 07:07:43,267.84186,697.2841,-0.028186586,0.04738901,-2.9671404,-5.025272,0.49950537,197.49544
2017-03-29 09:10:57,241.58621,694.04456,-0.028179023,0.047379132,-0.4338513,-6.1616073,0.4906584,197.47803
